,Term,SNOMED_Label,SNOMED_ID
623,CAHIIM,Educational establishment,257603009
624,CAHIIM,Educational establishment,257603009
625,CAHIIM,Educational establishment,257603009
626,CAR,Chimeric antigen receptor,709140006
627,CAR,Chimeric antigen receptor,709140006
628,CAR,Chimeric antigen receptor,709140006
629,CARBS,Carbohydrate,2331003
630,CARBS,Carbohydrate,2331003
631,CARBS,Carbohydrate,2331003
632,CAT scan,Computerized axial tomography,77477000
633,CAT scan,Computerized axial tomography,77477000
634,CAT scan,Computerized axial tomography,77477000
635,CAT scans,Computerized axial tomography,77477000
636,CAT scans,Computerized axial tomography,77477000
637,CAT scans,Computerized axial tomography,77477000
638,CBC,Complete blood count,26604007
639,CBC,Complete blood count,26604007
640,CBC,Complete blood count,26604007
641,CBD,Cannabidiol,96223000
642,CBD,Cannabidiol,96223000
643,CBD capsules,Product containing cannabidiol,771981005
644,CBD capsules,Product containing cannabidiol,771981005
645,CBD capsules,Product containing cannabidiol,771981005
646,CBD oil,Product containing cannabidiol (medicinal product),771981005
647,CBD oil,Product containing cannabidiol (medicinal product),771981005
648,CBD oil,Product containing cannabidiol (medicinal product),771981005
649,CBD oils,Product containing cannabidiol,771981005
650,CBD oils,Product containing cannabidiol,771981005
651,CBD oils,Product containing cannabidiol,771981005
652,CBD pills,Product containing cannabidiol in oral dose form,771982003
653,CBD pills,Product containing cannabidiol in oral dose form,771982003
654,CBD pills,Product containing cannabidiol in oral dose form,771982003
655,CBD strain,Cannabidiol,96223000
656,CBD strain,Cannabidiol,96223000
657,CBD strain,Cannabidiol,96223000
658,CBDs,Cannabinoid,421921003
659,CBDs,Cannabinoid,421921003
660,CBDs,Cannabinoid,421921003
661,CBT,Cognitive - behavior therapy,304891004
662,CBT,Cognitive - behavior therapy,304891004
663,CBT,Cognitive - behavior therapy,304891004
664,CBT therapy,Cognitive - behavior therapy,304891004
665,CBT therapy,Cognitive - behavior therapy,304891004
666,CBT therapy,Cognitive - behavior therapy,304891004
667,CBTi,Cognitive and behavioral therapy,228557008
668,CBTi,Cognitive and behavioral therapy,228557008
669,CBTi,Cognitive and behavioral therapy,228557008
670,CBTs,Cognitive - behavior therapy,304891004
671,CBTs,Cognitive - behavior therapy,304891004
672,CD,Crohn's disease,34000006
673,CD,Crohn's disease,34000006
674,CD,Crohn's disease,34000006
675,CD4,Cell positive for CD4 antigen,116745007
676,CD4,Cell positive for CD4 antigen,116745007
677,CD4,Cell positive for CD4 antigen,116745007
678,CD4,Cell positive for CD4 antigen,116745007
679,CDAI,Crohn's disease activity index,273364009
680,CDAI,Crohn's disease activity index,273364009
681,CDAI,Crohn's disease activity index,273364009
682,CDiff,Clostridium difficile colitis,423590009
683,CDiff,Clostridium difficile colitis,423590009
684,CDiff,Clostridium difficile colitis,423590009
685,CEA,Carcinoembryonic antigen,67246004
686,CEA,Carcinoembryonic antigen,67246004
687,CEA,Carcinoembryonic antigen,67246004
688,CF,Cystic fibrosis,190905008
689,CF,Cystic fibrosis,190905008
690,CF,Cystic fibrosis,190905008
691,CFRD,Diabetes mellitus co-occurrent and due to cystic fibrosis,426705001
692,CFRD,Diabetes mellitus co-occurrent and due to cystic fibrosis,426705001
693,CFRD,Diabetes mellitus co-occurrent and due to cystic fibrosis,426705001
694,CFS,Chronic fatigue syndrome,52702003
695,CFS,Chronic fatigue syndrome,52702003
696,CFS,Chronic fatigue syndrome,52702003
697,CGM,Glucose monitoring system,706130009
698,CGM,Glucose monitoring system,706130009
699,CGM,Glucose monitoring system,706130009
700,CGMS,Point-of-care blood glucose continuous monitoring system,463729000
701,CGMS,Point-of-care blood glucose continuous monitoring system,463729000
702,CGMS,Point-of-care blood glucose continuous monitoring system,463729000
703,CGMs,Glucose monitoring system,706130009
704,CGMs,Glucose monitoring system,706130009
705,CGMs,Glucose monitoring system,706130009
706,CGRP,Calcitonin gene-related peptide,44609006
707,CGRP,Calcitonin gene-related peptide,44609006
708,CGRP,Calcitonin gene-related peptide,44609006
709,CGRP drugs,Calcitonin gene-related peptide,44609006
710,CGRP drugs,Calcitonin gene-related peptide,44609006
711,CGRP drugs,Calcitonin gene-related peptide,44609006
712,CHD,Congenital heart disease,13213009
713,CHD,Congenital heart disease,13213009
714,CHD,Congenital heart disease,13213009
715,CHF,Congestive heart failure,42343007
716,CHF,Congestive heart failure,42343007
717,CHF,Congestive heart failure,42343007
718,CIDP,Chronic inflammatory demyelinating polyneuropathy,444728005
719,CIDP,Chronic inflammatory demyelinating polyneuropathy,444728005
720,CIDP,Chronic inflammatory demyelinating polyneuropathy,444728005
721,CIU,Chronic idiopathic urticaria,302162004
722,CIU,Chronic idiopathic urticaria,302162004
723,CIU,Chronic idiopathic urticaria,302162004
724,CK,Creatine kinase,75828004
725,CK,Creatine kinase,75828004
726,CK,Creatine kinase,75828004
727,CKD,Chronic kidney disease,709044004
728,CKD,Chronic kidney disease,709044004
729,CKD,Chronic kidney disease,709044004
730,CLL,"Chronic lymphoid leukemia, disease",92814006
731,CLL,"Chronic lymphoid leukemia, disease",92814006
732,CLL,"Chronic lymphoid leukemia, disease",92814006
733,CML,"Chronic myelogenous leukemia, no International Classification of Diseases for Oncology subtype",63364005
734,CML,"Chronic myelogenous leukemia, no International Classification of Diseases for Oncology subtype",63364005
735,CML,"Chronic myelogenous leukemia, no International Classification of Diseases for Oncology subtype",63364005
736,CMP,Blood test,396550006
737,CMP,Blood test,396550006
738,CMP,Blood test,396550006
739,CMV,Cytomegalovirus infection,28944009
740,CMV,Cytomegalovirus infection,28944009
741,CMV,Cytomegalovirus infection,28944009
742,CNA,Nursing assistant,224576000
743,CNA,Nursing assistant,224576000
744,CNA,Nursing assistant,224576000
745,CNS,Structure of central nervous system,21483005
746,CNS,Structure of central nervous system,21483005
747,CNS,Structure of central nervous system,21483005
748,CO2,Carbon dioxide,31811003
749,CO2,Carbon dioxide,31811003
750,CO2,Carbon dioxide,31811003
751,COPD,Chronic obstructive lung disease,13645005
752,COPD,Chronic obstructive lung disease,13645005
753,COPD,Chronic obstructive lung disease,13645005
754,CP,Chronic pain,82423001
755,CP,Chronic pain,82423001
756,CP,Chronic pain,82423001
757,CPAP,Continuous positive airway pressure ventilation treatment,47545007
758,CPAP,Continuous positive airway pressure ventilation treatment,47545007
759,CPAP,Continuous positive airway pressure ventilation treatment,47545007
760,CPPS,Chronic prostatitis - chronic pelvic pain syndrome,426135001
761,CPPS,Chronic prostatitis - chronic pelvic pain syndrome,426135001
762,CPPS,Chronic prostatitis - chronic pelvic pain syndrome,426135001
763,CPR,Cardiopulmonary resuscitation,89666000
764,CPR,Cardiopulmonary resuscitation,89666000
765,CPR,Cardiopulmonary resuscitation,89666000
766,CPTSD,Complex posttraumatic stress disorder,443919007
767,CPTSD,Complex posttraumatic stress disorder,443919007
768,CPTSD,Complex posttraumatic stress disorder,443919007
769,CRC,Malignant neoplasm of colon and/or rectum,781382000
770,CRC,Malignant neoplasm of colon and/or rectum,781382000
771,CRC,Malignant neoplasm of colon and/or rectum,781382000
772,CRP,C reactive protein,61425002
773,CRP,C reactive protein,61425002
774,CRP,C reactive protein,61425002
775,CRPS,Complex regional pain syndrome,128200000
776,CRPS,Complex regional pain syndrome,128200000
777,CRPS,Complex regional pain syndrome,128200000
778,CSF,Cerebrospinal fluid,65216001
779,CSF,Cerebrospinal fluid,65216001
780,CSF,Cerebrospinal fluid,65216001
781,CSF leak,Cerebrospinal fluid leak,230744007
782,CSF leak,Cerebrospinal fluid leak,230744007
783,CSF leak,Cerebrospinal fluid leak,230744007
784,CT,Computerized axial tomography,77477000
785,CT,Computerized axial tomography,77477000
786,CT,Computerized axial tomography,77477000
787,CT scan,Computerized axial tomography,77477000
788,CT scan,Computerized axial tomography,77477000
789,CT scan,Computerized axial tomography,77477000
790,CT scans,Computerized axial tomography,77477000
791,CT scans,Computerized axial tomography,77477000
792,CT scans,Computerized axial tomography,77477000
793,CTs,Computerized axial tomography,77477000
794,CTs,Computerized axial tomography,77477000
795,CTs,Computerized axial tomography,77477000
796,CV,Cardiovascular event risk,395112001
797,CV,Cardiovascular event risk,395112001
798,CVD,Disorder of cardiovascular system,49601007
799,CVD,Disorder of cardiovascular system,49601007
800,CVD,Disorder of cardiovascular system,49601007
801,CVS,Cyclical vomiting syndrome,18773000
802,CVS,Cyclical vomiting syndrome,18773000
803,CVS,Cyclical vomiting syndrome,18773000
804,Caffeine,Caffeine,255641001
805,Caffeine,Caffeine,255641001
806,Caffeine,Caffeine,255641001
807,Calmoseptine,Product containing lanolin and zinc oxide in cutaneous dose form,783890001
808,Calmoseptine,Product containing lanolin and zinc oxide in cutaneous dose form,783890001
809,Calmoseptine,Product containing lanolin and zinc oxide in cutaneous dose form,783890001
810,Cambia,Diclofenac potassium,108515008
811,Cambia,Diclofenac potassium,108515008
812,Cambia,Diclofenac potassium,108515008
813,Camrese,Product containing ethinylestradiol and levonorgestrel,412420008
814,Camrese,Product containing ethinylestradiol and levonorgestrel,412420008
815,Camrese,Product containing ethinylestradiol and levonorgestrel,412420008
816,Canasa,Mesalazine,387501005
817,Canasa,Mesalazine,387501005
818,Canasa,Mesalazine,387501005
819,Cannabis,Cannabis,398705004
820,Cannabis,Cannabis,398705004
821,Cannabis,Cannabis,398705004
822,Cannabis,Cannabis,398705004
823,Cannabis Oil,Cannabis oil,763662005
824,Cannabis Oil,Cannabis oil,763662005
825,Cannabis Oil,Cannabis oil,763662005
826,Carbamazepine,Carbamazepine,387222003
827,Carbamazepine,Carbamazepine,387222003
828,Carbamazepine,Carbamazepine,387222003
829,Carnitine,Carnitine,59888006
830,Carnitine,Carnitine,59888006
831,Carnitine,Carnitine,59888006
832,Carnitine,Carnitine,59888006
833,Caya,"Contraceptive diaphragm, device",20359006
834,Caya,"Contraceptive diaphragm, device",20359006
835,Caya,"Contraceptive diaphragm, device",20359006
836,Celebrex,Celecoxib,116081000
837,Celebrex,Celecoxib,116081000
838,Celebrex,Celecoxib,116081000
839,Celexa,Citalopram,372596005
840,Celexa,Citalopram,372596005
841,Celexa,Citalopram,372596005
842,Cellcept,Mycophenolate mofetil,386976000
843,Cellcept,Mycophenolate mofetil,386976000
844,Cellcept,Mycophenolate mofetil,386976000
845,Cenforce,Sildenafil citrate,108482004
846,Cenforce,Sildenafil citrate,108482004
847,Cenforce,Sildenafil citrate,108482004
848,Cerazette,Desogestrel,126108008
849,Cerazette,Desogestrel,126108008
850,Cerazette,Desogestrel,126108008
851,Cerebral Palsy,Cerebral palsy,128188000
852,Cerebral Palsy,Cerebral palsy,128188000
853,Cerebral Palsy,Cerebral palsy,128188000
854,Cerelle,Desogestrel,126108008
855,Cerelle,Desogestrel,126108008
856,Cerelle,Desogestrel,126108008
857,Chantix,Varenicline,421772003
858,Chantix,Varenicline,421772003
859,Chantix,Varenicline,421772003
860,Charcot,Charcot's arthropathy,359554008
861,Charcot,Charcot's arthropathy,359554008
862,Chateal,Product containing ethinylestradiol and levonorgestrel,412420008
863,Chateal,Product containing ethinylestradiol and levonorgestrel,412420008
864,Chateal,Product containing ethinylestradiol and levonorgestrel,412420008
865,Chiari,Chiari malformation,253184003
866,Chiari,Chiari malformation,253184003
867,Chiari,Chiari malformation,253184003
868,Chiari Malformation,Chiari malformation,253184003
869,Chiari Malformation,Chiari malformation,253184003
870,Chiari Malformation,Chiari malformation,253184003
871,Chinese medicine,Chinese herbal medicine,395114000
872,Chinese medicine,Chinese herbal medicine,395114000
873,Chinese medicine,Chinese herbal medicine,395114000
874,Chrohns,Crohn's disease,34000006
875,Chrohns,Crohn's disease,34000006
876,Chrohns,Crohn's disease,34000006
877,Chronic Fatigue,Chronic fatigue syndrome,52702003
878,Chronic Fatigue,Chronic fatigue syndrome,52702003
879,Chronic Fatigue,Chronic fatigue syndrome,52702003
880,ChronicPain,Chronic pain,82423001
881,ChronicPain,Chronic pain,82423001
882,ChronicPain,Chronic pain,82423001
883,Cialis,Tadalafil,407111005
884,Cialis,Tadalafil,407111005
885,Cialis,Tadalafil,407111005
886,Cimzia,Certolizumab pegol,430306004
887,Cimzia,Certolizumab pegol,430306004
888,Cimzia,Certolizumab pegol,430306004
889,Cinnamon,Cinnamon,227388008
890,Cinnamon,Cinnamon,227388008
891,Cinnamon,Cinnamon,227388008
892,Cipralex,Escitalopram,400447003
893,Cipralex,Escitalopram,400447003
894,Cipralex,Escitalopram,400447003
895,Cipro,Ciprofloxacin,372840008
896,Cipro,Ciprofloxacin,372840008
897,Cipro,Ciprofloxacin,372840008
898,Cisplatin,Cisplatin,387318005
899,Cisplatin,Cisplatin,387318005
900,Cisplatin,Cisplatin,387318005
901,Citalopram,Citalopram,372596005
902,Citalopram,Citalopram,372596005
903,Citalopram,Citalopram,372596005
904,Claratin,Loratadine,386884002
905,Claratin,Loratadine,386884002
906,Claratin,Loratadine,386884002
907,Claritin,Loratadine,386884002
908,Claritin,Loratadine,386884002
909,Claritin,Loratadine,386884002
910,Clexane,Enoxaparin sodium,108983001
911,Clexane,Enoxaparin sodium,108983001
912,Clexane,Enoxaparin sodium,108983001
913,Clindamycin,Clindamycin,372786004
914,Clindamycin,Clindamycin,372786004
915,Clindamycin,Clindamycin,372786004
916,Clobex,Clobetasol propionate,32197004
917,Clobex,Clobetasol propionate,32197004
918,Clobex,Clobetasol propionate,32197004
919,Clobex spray,Product containing precisely clobetasol propionate 500 microgram/1 milliliter conventional release cutaneous spray,418208008
920,Clobex spray,Product containing precisely clobetasol propionate 500 microgram/1 milliliter conventional release cutaneous spray,418208008
921,Clobex spray,Product containing precisely clobetasol propionate 500 microgram/1 milliliter conventional release cutaneous spray,418208008
922,Clomid,Clomifene,387166005
923,Clomid,Clomifene,387166005
924,Clomid,Clomifene,387166005
925,Clomipramine,Clomipramine,372903001
926,Clomipramine,Clomipramine,372903001
927,Clomipramine,Clomipramine,372903001
928,Clonazepam,Clonazepam,387383007
929,Clonazepam,Clonazepam,387383007
930,Clonazepam,Clonazepam,387383007
931,Clonidine,Clonidine,372805007
932,Clonidine,Clonidine,372805007
933,Clonidine,Clonidine,372805007
934,CoQ10,Ubidecarenone,412129003
935,CoQ10,Ubidecarenone,412129003
936,CoQ10,Ubidecarenone,412129003
937,Codeine,Codeine,387494007
938,Codeine,Codeine,387494007
939,Codeine,Codeine,387494007
940,Cognitive Behavioral Therapy,Cognitive and behavioral therapy,228557008
941,Cognitive Behavioral Therapy,Cognitive and behavioral therapy,228557008
942,Cognitive Behavioral Therapy,Cognitive and behavioral therapy,228557008
943,Cognitive Therapy,Cognitive therapy,228553007
944,Cognitive Therapy,Cognitive therapy,228553007
945,Cognitive Therapy,Cognitive therapy,228553007
946,Colace,Docusate sodium,387088007
947,Colace,Docusate sodium,387088007
948,Colace,Docusate sodium,387088007
949,Colostrum,Colostrum,53875002
950,Colostrum,Colostrum,53875002
951,Colostrum,Colostrum,53875002
952,Colyte,Macrogol,8030004
953,Colyte,Macrogol,8030004
954,Colyte,Macrogol,8030004
955,Complex Regional Pain Syndrome,Complex regional pain syndrome,128200000
956,Complex Regional Pain Syndrome,Complex regional pain syndrome,128200000
957,Complex Regional Pain Syndrome,Complex regional pain syndrome,128200000
958,Compression,Compression - action,263720003
959,Compression,Compression - action,263720003
960,Compression,Compression - action,263720003
961,Concerta,Methylphenidate,373337007
962,Concerta,Methylphenidate,373337007
963,Concerta,Methylphenidate,373337007
964,Cortisone,Cortisone,32498003
965,Cortisone,Cortisone,32498003
966,Cortisone,Cortisone,32498003
967,Cosentyx,Secukinumab,708822004
968,Cosentyx,Secukinumab,708822004
969,Cosentyx,Secukinumab,708822004
970,Cosmetic Surgery,Cosmetic surgery,56306000
971,Cosmetic Surgery,Cosmetic surgery,56306000
972,Cosmetic Surgery,Cosmetic surgery,56306000
973,Cosyntex,Secukinumab,708822004
974,Cosyntex,Secukinumab,708822004
975,Cosyntex,Secukinumab,708822004
976,Coumadin,Warfarin,129127001
977,Coumadin,Warfarin,129127001
